huisnummer,postcode,nrAanduiding,vblObject,inOnderzoek,gebruiksdoel,oppervlakte,vbloStatus
6,4671GK,851200000002088,851010000007178,False,woonfunctie,177,in gebruik
54,5658GG,772200000111599,772010000729326,False,woonfunctie,106,in gebruik
23,3201AX,612200000001862,612010000001778,False,woonfunctie,111,in gebruik
68,4825BD,758200000064176,758010000036319,False,industriefunctie,8716,in gebruik
86,3771MB,203200000393360,203010000393361,False,industriefunctie,1065,in gebruik
22,2909LG,502200000024235,502010000023844,False,kantoorfunctie,447,in gebruik
14,6581RJ,252200000017714,252010000010425,False,woonfunctie,97,in gebruik
34,5916PB,983200000147477,983010000147477,False,industriefunctie,618,in gebruik
21,2565JT,518200000422853,518010000422854,False,woonfunctie,120,in gebruik
3,2681PJ,1783200000021826,1783010000021826,False,woonfunctie,127,in gebruik
8,7903AN,118200000249260,118010000017458,False,industriefunctie,2512,in gebruik
10,5246BD,796200000400205,796010000400206,False,woonfunctie,96,in gebruik
28,7606XR,141200000055626,141010000016334,False,woonfunctie,71,in gebruik
22,8316PZ,171200000032839,171010000032839,False,overige gebruiksfunctie,4,in gebruik
18,2132WS,394200000032589,394010000302220,False,industriefunctie,735,in gebruik
98,3117AW,606200000039646,606010000039646,False,woonfunctie,113,in gebruik
276,1067KN,363200000213970,363010000753454,False,woonfunctie,78,in gebruik
30,5247MX,796200000441576,796010000441575,False,woonfunctie,139,in gebruik
2,2406JL,484200000025181,484010000025181,False,woonfunctie,178,in gebruik
36,3071AV,599200000267851,599010000343901,False,woonfunctie,92,in gebruik
115,3194DC,599200000995773,599010000473553,False,kantoorfunctie,40,in gebruik
76,3067GH,599200000740036,599010000372178,False,industriefunctie,502,in gebruik
12,9601LX,18200000150279,18010000008837,False,kantoorfunctie,771,in gebruik
5,2254BC,626200000002106,626010000002106,False,woonfunctie,134,in gebruik
21,5232BC,796200001020906,796010001020907,False,kantoorfunctie,121,in gebruik
165,1079ME,363200000241464,363010000781734,False,woonfunctie,37,in gebruik
25,7825GA,114200000325427,114010000325428,False,industriefunctie,500,in gebruik
3,6251NA,936200000014441,936010000002315,False,woonfunctie,140,in gebruik
53,8251XR,303200000611673,303010000611674,False,woonfunctie,129,in gebruik
2,8915KM,80200000441355,80010000441356,False,woonfunctie,236,in gebruik
88,1456AX,880200000000439,880010000000683,False,woonfunctie,138,in gebruik
6,3223NH,530200002142551,530010002102551,False,woonfunctie,215,in gebruik
141,6235EB,938200000023564,938010000002275,False,industriefunctie,377,in gebruik
28,5652AL,772200000116186,772010000809342,False,kantoorfunctie,540,in gebruik
7,8265MG,166200000011455,166010000011455,False,woonfunctie,108,in gebruik
233,5025DC,855200000006950,855010000052382,False,woonfunctie,129,in gebruik
9,2751GP,1892200000675251,1892010000675252,False,industriefunctie,6296,ingetrokken
391,1016EJ,363200012073159,363010012072856,False,woonfunctie,84,in gebruik
75,7602KD,141200000042224,141010000196227,False,industriefunctie,2799,in gebruik
124,6163LL,1883200000045071,1883010000045071,False,woonfunctie,102,in gebruik
15,4388WD,718200000012260,718010000012186,False,woonfunctie,219,in gebruik
4318,5503LN,861200000412387,861010000412388,False,industriefunctie,4028,in gebruik
63,2587CD,518200000490605,518010000490606,False,woonfunctie,388,in gebruik
35,7345DK,200200000072507,200010000160908,False,industriefunctie,14136,in gebruik
100,9801BE,56200000272460,56010000031403,False,woonfunctie,129,in gebruik
62,1076AE,363200000221026,363010000760781,False,woonfunctie,72,in gebruik
104,1012SG,363200000417023,363010000758506,False,kantoorfunctie,1275,in gebruik
10,2513EA,518200000816566,518010000816567,False,kantoorfunctie,5516,in gebruik
78,2984AB,597200000280546,597010000280545,False,kantoorfunctie,74,in gebruik
61,1044AN,363200011911027,363010011910597,False,kantoorfunctie,1380,in gebruik
193,2241SK,629200000009654,629010000009654,False,woonfunctie,135,in gebruik
9,4902ZA,826200000031056,826010000030705,False,woonfunctie,124,in gebruik
182,1102AB,363200000519342,363010001173677,False,overige gebruiksfunctie,80,in gebruik
3,5741SG,1659200000000866,1659010000000866,False,industriefunctie,297,in gebruik
307,1171PL,394200000017976,394010000284887,False,kantoorfunctie,1597,ingetrokken
9,3119JA,606200000005953,606010000005953,False,woonfunctie,86,in gebruik
9,5251RN,797200000025136,797010000015045,False,woonfunctie,167,in gebruik
40,2665JK,1621200000024897,1621010000024865,False,industriefunctie,109,in gebruik
4,9936HD,10200000112152,10010000062017,False,industriefunctie,1275,in gebruik
4,9601LJ,18200000146022,18010000050606,False,industriefunctie,16070,in gebruik
10,5575BJ,1724200000004514,1724010000004452,False,woonfunctie,260,in gebruik
16,7442CH,163200000578864,163010000578865,False,kantoorfunctie,120,in gebruik
28,9269PS,1891200001653645,1891010001653646,False,woonfunctie,82,in gebruik
6,3903LA,345200002028942,345010002028943,False,kantoorfunctie,666,in gebruik
1,3011RR,599200000331624,599010000263975,False,woonfunctie,292,in gebruik
27,3335LR,642200000003949,642010000003949,False,kantoorfunctie,138,in gebruik
16,3076GZ,599200000451238,599010000014464,False,woonfunctie,68,in gebruik
399,1093GB,363200000521385,363010001037124,False,woonfunctie,54,in gebruik
1,2722NG,637200000293258,637010000293259,False,winkelfunctie,303,in gebruik
15,2102ES,397200000011318,397010000011318,False,woonfunctie,153,in gebruik
20,3232EK,501200002009032,501010002001314,False,woonfunctie,110,in gebruik
27,1359HJ,34200000060424,34010000080921,False,woonfunctie,226,in gebruik
33,3356LD,590200000011514,590010000005016,False,industriefunctie,2333,in gebruik
62,7311KW,200200000022337,200010000090160,False,woonfunctie,87,in gebruik
39,9203TB,90200000624689,90010000624690,False,industriefunctie,238,in gebruik
8,6301WE,994200002031298,994010002031299,False,woonfunctie,144,in gebruik
157,6136GM,1883200000011288,1883010000011288,False,industriefunctie,250,in gebruik
71,8433KW,85200000480602,85010000051134,False,industriefunctie,1801,in gebruik (niet ingemeten)
1119,1069GA,363200000520265,363010001162790,False,woonfunctie,94,in gebruik
78,9561PD,48200000000429,48010000000156,False,woonfunctie,983,in gebruik
40,5222BH,796200000329630,796010000329631,False,sportfunctie,2609,in gebruik
51,1053WG,363200000075509,363010000613242,False,woonfunctie,71,in gebruik
5,3208KJ,612200000036051,612010000035985,False,kantoorfunctie,374,in gebruik
16,7471ST,1735200000010488,1735010000002801,False,industriefunctie,495,in gebruik
106,3772GT,203200000382184,203010000382185,False,woonfunctie,108,in gebruik
45,8938BH,80200000489902,80010000489901,False,industriefunctie,291,in gebruik
29,4537BB,715200000034320,715010000034320,False,woonfunctie,111,in gebruik
22,7531GK,153200000320378,153010000320379,False,woonfunctie,90,in gebruik
37,5161GA,867200000031915,867010000016893,False,woonfunctie,159,in gebruik
22,3454PW,344200000171034,344010000168089,False,kantoorfunctie,1,in gebruik
42,3191XC,599200000421698,599010000249884,False,woonfunctie,100,in gebruik
73,6827AV,202200000853407,202010000853364,False,kantoorfunctie,4097,in gebruik
5,6883JN,275200000098735,275010000006631,False,industriefunctie,203,in gebruik
1,6717LM,228200000027051,228010000027051,False,kantoorfunctie,2174,in gebruik
1,9591TC,37200000364131,37010000364131,False,woonfunctie,115,in gebruik
3,2661MK,1621200000001754,1621010000021395,False,woonfunctie,111,in gebruik
20,7001CD,222200000629181,222010000629182,False,kantoorfunctie,194,in gebruik
82,5048AN,855200000122890,855010000123185,False,industriefunctie,19007,in gebruik
4,1438AH,394200000021876,394010000322678,False,industriefunctie,698,in gebruik
50,3032SW,599200000402002,599010000177276,False,woonfunctie,99,in gebruik
420,1017BZ,363200000127055,363010000665037,False,kantoorfunctie,629,in gebruik
5,2969BJ,693200000003537,693010000003537,False,woonfunctie,165,in gebruik
4,3446CB,632200000055868,632010000055868,False,industriefunctie,276,in gebruik
6548,4836LD,758200000090315,758010000007938,False,industriefunctie,19205,in gebruik
26,6941EA,1955200000047845,1955010000027548,False,woonfunctie,175,in gebruik
20,3088KA,599200000900692,599010000460692,False,industriefunctie,2336,in gebruik
130,4271CD,870200000035965,870010000000765,False,woonfunctie,104,in gebruik
8,8332JZ,1708200000013689,1708010000006764,False,kantoorfunctie,21847,in gebruik
4,4825BG,758200000006814,758010000011598,False,kantoorfunctie,2095,in gebruik
41,3086XA,599200000368028,599010000268601,False,woonfunctie,48,in gebruik
90,2994EE,489200000231589,489010000231590,False,woonfunctie,109,in gebruik
36,9712EK,14200010881901,14010011073599,False,woonfunctie,133,in gebruik
16,9675RJ,1895200000010827,1895010000017484,False,woonfunctie,247,in gebruik
66,3319AC,505200000025964,505010000025964,False,woonfunctie,76,in gebruik
1711,1069TK,363200012075700,363010012075322,False,woonfunctie,110,in gebruik
44,3131NB,622200000013206,622010000075641,False,woonfunctie,54,in gebruik
77,2401BV,484200000021793,484010000021793,False,woonfunctie,91,in gebruik
80,5629BJ,772200000085375,772010000775491,False,industriefunctie,211,in gebruik
2519,6604GC,296200000017708,296010000018037,False,woonfunctie,90,in gebruik
84,1951AS,453200000041673,453010001041673,False,industriefunctie,4334,in gebruik
30,3066GB,599200000315419,599010000338605,False,woonfunctie,87,in gebruik
41,9711BC,14200010795335,14010010992474,False,woonfunctie,377,in gebruik
350,3372BS,523200000194666,523010000018066,False,kantoorfunctie,885,in gebruik
14,6835CP,202200000316595,202010000316596,False,woonfunctie,138,in gebruik
92,6433JL,917200000036488,917010000034249,False,industriefunctie,2650,in gebruik
268,1276KR,406200000071835,406010000015993,False,woonfunctie,66,in gebruik
1,5014HA,855200000047735,855010000071451,False,woonfunctie,38,in gebruik
1,3439LD,356200000032286,356010000061786,False,winkelfunctie,304,in gebruik
11,4004JZ,281200000037037,281010000037038,False,winkelfunctie,164,in gebruik
29,2675BR,1783200000043959,1783010000043959,False,industriefunctie,936,in gebruik
73,3812SW,307200000442678,307010000442679,False,industriefunctie,131,in gebruik
10,6718VD,228200000021651,228010000021651,False,industriefunctie,830,ingetrokken
7,6041TA,957200000302049,957010000301868,False,kantoorfunctie,178,in gebruik
10,8243MS,995200000816057,995010000816056,False,woonfunctie,255,in gebruik
20,7843PL,109200000003743,109010000012038,False,woonfunctie,68,in gebruik
13,4811CA,758200000021231,758010000001374,False,industriefunctie,2095,in gebruik
63,3542AA,344200000091088,344010000113014,False,sportfunctie,6880,in gebruik
263,4814NZ,758200000104846,758010000104575,False,industriefunctie,64635,gevormd
92,3601CG,333200000010700,333010000004611,False,woonfunctie,1089,in gebruik
500,1017CB,363200000127128,363010000645668,False,kantoorfunctie,76,in gebruik
152,1507WL,479200000056440,479010000065927,False,woonfunctie,98,in gebruik
64,8152DX,148200000091868,148010000091868,False,woonfunctie,104,in gebruik
51,9271VT,1891200001652401,1891010001652402,False,kantoorfunctie,232,in gebruik
9,3332RB,642200000004592,642010000004592,False,woonfunctie,170,in gebruik
89,1214JB,402200001547069,402010001547071,False,overige gebruiksfunctie,168,in gebruik
81,4251DA,870200000043049,870010000007838,False,woonfunctie,149,in gebruik
4,3962RB,352200000219903,352010000011374,False,overige gebruiksfunctie,5,in gebruik
3,3843XN,243200001353101,243010001353102,False,woonfunctie,130,in gebruik
9,5975NL,1507201000005227,1507011000000295,False,woonfunctie,550,in gebruik
114,2153PH,394200000006558,394010000335514,False,industriefunctie,142,in gebruik
41,4413BR,703200000019552,703010000001979,False,woonfunctie,101,in gebruik
2,4414BG,703200000016256,703010000038305,False,woonfunctie,129,in gebruik
15,2908LJ,502200000148727,502010000211313,False,kantoorfunctie,231,in gebruik
15,2909RG,502200000028095,502010000027694,False,woonfunctie,267,in gebruik
7,4104BK,216200000015269,216010000015269,False,kantoorfunctie,363,in gebruik
55,3341CS,531200000011369,531010000011369,False,woonfunctie,76,in gebruik
30,2991XJ,489200000245039,489010000245040,False,overige gebruiksfunctie,10,ingetrokken
15,4782PW,1709200000450304,1709010000054179,False,industriefunctie,33156,in gebruik (niet ingemeten)
385,1093GB,363200000413646,363010000549130,False,woonfunctie,45,in gebruik
58,7587GB,168200000229188,168010000229189,False,kantoorfunctie,32,in gebruik
14,1068BK,363200000327619,363010000869484,False,woonfunctie,78,in gebruik
84,2613GN,503200000016074,503010000036215,False,woonfunctie,106,in gebruik
62,1015CS,363200000526278,363010001040748,False,overige gebruiksfunctie,1,ingetrokken
5,4064CN,304200000003283,304010000003283,False,woonfunctie,134,in gebruik
3,8131PB,1773200000004645,1773010000006236,False,woonfunctie,157,in gebruik
45,2675VN,1783200000011351,1783010000011351,False,woonfunctie,103,in gebruik
4,9551CJ,48200000001291,48010000001118,False,woonfunctie,52,in gebruik
1,7623CS,147200000056074,147010000112210,False,kantoorfunctie,502,ingetrokken
83,5631CJ,772200000076092,772010000728996,False,woonfunctie,54,in gebruik
5,8024AD,193200000030338,193010000030338,False,industriefunctie,160,in gebruik
46,3025GP,599200000421403,599010000348311,False,woonfunctie,110,in gebruik
5,2033DK,392200000088861,392010000088861,False,industriefunctie,344,ingetrokken
14,2522CE,518200000804769,518010000804770,False,woonfunctie,89,in gebruik
3,4906CV,826200000011886,826010000011737,False,industriefunctie,12028,in gebruik
21,6245KA,905200000113265,905010000021261,False,kantoorfunctie,19,in gebruik
10,1326HE,34200000055128,34010000013565,False,woonfunctie,172,in gebruik
16,3861CS,267200000011086,267010000016248,False,woonfunctie,51,in gebruik
331,2531AH,518200000375610,518010000375611,False,woonfunctie,71,in gebruik
5,2993LN,489200000222993,489010000222994,False,winkelfunctie,668,in gebruik
48,4824AC,758200000055097,758010000043650,False,industriefunctie,809,ingetrokken
10,4131MB,620200000400093,620010000669252,False,industriefunctie,315,in gebruik
5,7156LV,1859200000825528,1859010000825529,False,woonfunctie,125,in gebruik
2,3341TS,531200000009197,531010000009197,False,woonfunctie,123,in gebruik
2,8141NS,177200000218487,177010000218488,False,winkelfunctie,3656,in gebruik
1,5441PS,756200000012539,756010000012539,False,woonfunctie,132,in gebruik
70,3062NW,599200000306076,599010000091786,False,kantoorfunctie,1194,in gebruik
6,1060PE,363200000447676,363010000746748,False,woonfunctie,96,in gebruik
52,2024AS,392200000028738,392010000028738,False,woonfunctie,125,in gebruik
38,1135GK,385200000003064,385010000003064,False,woonfunctie,130,in gebruik
219,3065JK,599200000357399,599010000342626,False,woonfunctie,99,in gebruik
29,3446JJ,632200000058056,632010000058056,False,woonfunctie,160,in gebruik
43,7091VK,197200000042410,197010000031031,False,woonfunctie,123,in gebruik
12,2911AD,1892200001082370,1892010001082371,False,kantoorfunctie,58,in gebruik
14,2992LA,489200000225617,489010000225618,False,industriefunctie,308,in gebruik
53,2548NG,518200000622798,518010000622799,False,woonfunctie,155,in gebruik
1,8012EG,193200000093494,193010000093450,False,kantoorfunctie,934,in gebruik
2,3512HB,344200000170727,344010000167783,False,kantoorfunctie,89,in gebruik
4,8081LC,230200000004381,230010000004381,False,woonfunctie,143,in gebruik
63,2926PB,542200000675253,542010000675254,False,woonfunctie,172,in gebruik
13,7442CH,163200000579968,163010000579967,False,industriefunctie,230,in gebruik
7,8447GM,74200000399743,74010000399744,False,industriefunctie,345,in gebruik
4,6101WV,1711200000042587,1711010000042587,False,industriefunctie,314,in gebruik
93,3544LD,344200000156012,344010000099063,False,woonfunctie,134,in gebruik
27,8332GA,1708200000013962,1708010000021059,False,woonfunctie,175,in gebruik
97,8431KJ,85200000065248,85010000007704,False,woonfunctie,105,in gebruik
12,5161CB,867200000028108,867010000015298,False,industriefunctie,372,in gebruik
56,9001BM,55200000276025,55010000276026,False,woonfunctie,100,in gebruik
41,2382BW,638200000377995,638010000377996,False,woonfunctie,119,in gebruik
113,2531TJ,518200000688424,518010000688425,False,woonfunctie,63,in gebruik
