vblObject,gebruiksdoel,oppervlakte,vbloStatus
1709010000000572,woonfunctie,205,in gebruik
1709010000001344,woonfunctie,176,in gebruik (niet ingemeten)
1709010000001688,woonfunctie,68,in gebruik
1709010000002315,woonfunctie,224,in gebruik
1709010000002395,industriefunctie,111,in gebruik
1709010000007456,industriefunctie,1453,ingetrokken
1709010000007558,industriefunctie,197,in gebruik
1709010000008716,woonfunctie,162,in gebruik (niet ingemeten)
1709010000008769,woonfunctie,226,in gebruik
1709010000009477,kantoorfunctie,546,in gebruik
1709010000010495,industriefunctie,4134,in gebruik
1709010000010564,industriefunctie,4503,in gebruik
1709010000010565,kantoorfunctie,954,in gebruik
1709010000010579,industriefunctie,14399,in gebruik
1709010000010581,overige gebruiksfunctie,49,in gebruik
1709010000010762,industriefunctie,1212,in gebruik
1709010000010788,industriefunctie,11757,ingetrokken
1709010000011540,woonfunctie,104,in gebruik
1709010000011544,woonfunctie,94,in gebruik
1709010000011918,kantoorfunctie,165,in gebruik
1709010000013881,woonfunctie,182,in gebruik
1709010000014563,woonfunctie,133,in gebruik
1709010000015045,industriefunctie,9919,in gebruik
1709010000016189,woonfunctie,216,in gebruik
1709010000049071,industriefunctie,11020,in gebruik
1709010000049282,industriefunctie,2161,in gebruik
1709010000049380,industriefunctie,4540,in gebruik
1709010000050222,industriefunctie,3764,in gebruik
1709010000051869,kantoorfunctie,21688,in gebruik (niet ingemeten)
1709010000052450,industriefunctie,56121,in gebruik
1709010000053516,industriefunctie,5917,in gebruik
1709010000053517,industriefunctie,14470,in gebruik
1709010000054023,overige gebruiksfunctie,38585,in gebruik (niet ingemeten)
1709010000054179,industriefunctie,33156,in gebruik (niet ingemeten)
1709010000160780,kantoorfunctie,2056,in gebruik
1709010000161239,industriefunctie,8992,in gebruik
1709010000161338,industriefunctie,322,in gebruik
1709010000161939,industriefunctie,820,in gebruik
1709010000162094,woonfunctie,66,in gebruik
1709010000162330,industriefunctie,1960,in gebruik
1709010000162393,kantoorfunctie,332,in gebruik
1709010000162655,kantoorfunctie,3181,in gebruik
1709010000162690,industriefunctie,20507,in gebruik
1709010000171371,industriefunctie,651,in gebruik
1709010000172707,industriefunctie,2500,in gebruik
1709010000173316,industriefunctie,19895,in gebruik (niet ingemeten)
1709010000173324,industriefunctie,22,in gebruik
1709010000173381,kantoorfunctie,24860,in gebruik
1709010000173450,industriefunctie,17845,in gebruik
1709010000173534,kantoorfunctie,7528,in gebruik
1709010000173581,industriefunctie,29074,in gebruik
1709010000173604,industriefunctie,15882,in gebruik
1711010000020713,woonfunctie,128,in gebruik
1711010000021228,woonfunctie,158,in gebruik
1711010000039522,industriefunctie,227,in gebruik
1711010000042587,industriefunctie,314,in gebruik
1711010000048048,kantoorfunctie,50,in gebruik
1711010000052264,industriefunctie,3953,in gebruik
1714010000748172,industriefunctie,1061,in gebruik
1714010000748248,industriefunctie,1675,in gebruik
1714010000750916,industriefunctie,342,in gebruik
1714010000752062,woonfunctie,236,in gebruik
1714010000754580,woonfunctie,194,in gebruik
1714010000756530,kantoorfunctie,704,in gebruik
1714010000761392,industriefunctie,2045,in gebruik
1714010000773024,woonfunctie,153,in gebruik
1714010000777234,woonfunctie,295,in gebruik
1714010000779098,woonfunctie,211,ingetrokken
1714010000780826,winkelfunctie,100,in gebruik
1714010000786604,kantoorfunctie,63,in gebruik
1714010000786912,woonfunctie,75,in gebruik
1714010000787058,winkelfunctie,1099,in gebruik
1714010000789953,woonfunctie,127,in gebruik
1719010000001004,woonfunctie,248,in gebruik
1719010000002473,woonfunctie,242,in gebruik
1719010000002526,woonfunctie,172,in gebruik
1719010000002650,woonfunctie,125,in gebruik
1719010000003265,kantoorfunctie,381,in gebruik
1719010000003855,woonfunctie,100,in gebruik
1719010000007376,woonfunctie,118,in gebruik
1719010000009235,industriefunctie,156,in gebruik
1719010000009715,woonfunctie,113,in gebruik
1719010000011810,industriefunctie,2303,in gebruik
1719010000012797,woonfunctie,117,in gebruik
1721010000000525,kantoorfunctie,249,in gebruik
1721010000004467,woonfunctie,140,in gebruik
1721010000008669,woonfunctie,125,in gebruik
1721010000008942,woonfunctie,145,in gebruik
1723010000002866,woonfunctie,170,in gebruik
1724010000003440,logiesfunctie,65,in gebruik
1724010000004452,woonfunctie,260,in gebruik
1724010000004827,woonfunctie,163,in gebruik
1724010000004881,woonfunctie,174,in gebruik
1724010000006968,woonfunctie,148,in gebruik
1728010000082739,woonfunctie,209,in gebruik
1728010000083056,overige gebruiksfunctie,164,in gebruik
1728010000084952,woonfunctie,274,in gebruik
1728010000089936,kantoorfunctie,251,in gebruik
1728010000089986,industriefunctie,393,in gebruik
1728010000090395,industriefunctie,8515,in gebruik
1729010001042251,woonfunctie,164,in gebruik
1730010000004281,kantoorfunctie,840,in gebruik
1730010000015458,overige gebruiksfunctie,1640,in gebruik
1730010000015599,industriefunctie,750,in gebruik
1731010000000333,woonfunctie,128,in gebruik
1731010000003487,industriefunctie,824,in gebruik
1731010000008002,woonfunctie,250,in gebruik
1731010000013824,woonfunctie,130,in gebruik
1731010000015323,woonfunctie,123,in gebruik
1731010041550116,sportfunctie,159,in gebruik (niet ingemeten)
1734010000003757,woonfunctie,82,in gebruik
1734010000003822,woonfunctie,173,in gebruik
1734010000004185,kantoorfunctie,407,in gebruik
1734010000029367,woonfunctie,218,in gebruik
1734010000030415,woonfunctie,167,in gebruik
1734010000030511,woonfunctie,153,in gebruik
1734010000031642,woonfunctie,100,in gebruik
1734010000032073,kantoorfunctie,291,in gebruik
1734010000035126,woonfunctie,115,in gebruik
1734010000036689,woonfunctie,135,in gebruik
1734016000002112,industriefunctie,2416,in gebruik
1735010000002801,industriefunctie,495,in gebruik
1735010000005905,industriefunctie,393,in gebruik
1735010000007403,winkelfunctie,462,in gebruik
1735010000019129,woonfunctie,236,in gebruik
1735010000019394,woonfunctie,103,in gebruik (niet ingemeten)
1740010000000270,industriefunctie,23310,in gebruik (niet ingemeten)
1740010000000429,woonfunctie,206,in gebruik
1740010000001462,industriefunctie,321,ingetrokken
1740010000013220,industriefunctie,2931,in gebruik
1740010000016468,industriefunctie,1274,in gebruik
1740010000016710,winkelfunctie,354,in gebruik
1740010000016713,industriefunctie,4910,in gebruik
1740010000019774,woonfunctie,73,in gebruik
1740010000019934,industriefunctie,2393,in gebruik
1742010000001301,industriefunctie,314,in gebruik
1742010000002253,industriefunctie,1436,in gebruik
1742010000003821,woonfunctie,147,in gebruik
1742010000004142,industriefunctie,8028,in gebruik
1742010000004199,industriefunctie,10462,in gebruik (niet ingemeten)
1742010000006302,kantoorfunctie,226,in gebruik
1742010000006306,industriefunctie,2589,in gebruik
1742010000006307,industriefunctie,2114,in gebruik
1742010000008623,industriefunctie,4344,ingetrokken
1742010000009382,industriefunctie,4036,in gebruik
1742010000009416,industriefunctie,546,in gebruik
1742010000011630,industriefunctie,1852,in gebruik
1742010000011636,industriefunctie,6541,in gebruik
1742010000012822,industriefunctie,979,in gebruik
1742010000018190,industriefunctie,2970,in gebruik
1742010000038472,industriefunctie,1006,in gebruik
1742010000038615,industriefunctie,2600,in gebruik
1771010000003856,woonfunctie,154,in gebruik
1771010000008175,kantoorfunctie,462,in gebruik
1771010000008787,kantoorfunctie,320,in gebruik
1771010000012052,kantoorfunctie,594,in gebruik
1771010000016471,woonfunctie,175,in gebruik
1771010000019665,kantoorfunctie,13,in gebruik
1773010000004556,woonfunctie,239,in gebruik
1773010000006236,woonfunctie,157,in gebruik
1773010000006295,woonfunctie,92,in gebruik
1773010000006536,woonfunctie,261,in gebruik
1774010000264127,industriefunctie,10490,in gebruik
1774010000276989,overige gebruiksfunctie,35,in gebruik
1774010000277321,industriefunctie,925,in gebruik
1774010000277361,woonfunctie,132,in gebruik
1774010000280395,industriefunctie,780,in gebruik
1774010000280735,woonfunctie,182,in gebruik
1783010000001089,woonfunctie,157,in gebruik
1783010000004104,woonfunctie,172,in gebruik
1783010000006588,woonfunctie,93,in gebruik
1783010000008791,woonfunctie,167,in gebruik
1783010000008843,industriefunctie,4481,in gebruik
1783010000011304,industriefunctie,18773,in gebruik (niet ingemeten)
1783010000011351,woonfunctie,103,in gebruik
1783010000012295,industriefunctie,1786,in gebruik
1783010000012379,industriefunctie,1155,in gebruik
1783010000012380,industriefunctie,4856,in gebruik
1783010000012384,industriefunctie,4856,in gebruik
1783010000012388,industriefunctie,942,ingetrokken
1783010000012402,industriefunctie,2505,in gebruik
1783010000015565,woonfunctie,197,in gebruik
1783010000017457,woonfunctie,75,in gebruik
1783010000019532,woonfunctie,157,in gebruik
1783010000021826,woonfunctie,127,in gebruik
1783010000024407,woonfunctie,75,in gebruik
1783010000024995,woonfunctie,111,in gebruik
1783010000029397,overige gebruiksfunctie,192,ingetrokken
1783010000035074,woonfunctie,106,in gebruik
1783010000035936,industriefunctie,127,in gebruik
1783010000036530,woonfunctie,103,in gebruik
1783010000037316,woonfunctie,113,in gebruik
1783010000037695,industriefunctie,14002,in gebruik
1783010000037723,woonfunctie,149,in gebruik
1783010000040598,woonfunctie,169,ingetrokken
1783010000040744,woonfunctie,132,in gebruik
1783010000043231,industriefunctie,75,in gebruik
1783010000043244,kantoorfunctie,303,in gebruik
1783010000043332,industriefunctie,237,in gebruik
1783010000043335,kantoorfunctie,8190,in gebruik
1783010000043337,industriefunctie,35274,in gebruik
1783010000043449,industriefunctie,449,in gebruik
1783010000043785,industriefunctie,8521,in gebruik
1783010000043917,industriefunctie,720,in gebruik
1783010000043959,industriefunctie,936,in gebruik
1783010000044325,industriefunctie,1178,in gebruik
1783010000045786,industriefunctie,28777,in gebruik
1783010000046799,industriefunctie,320,in gebruik
1783010000604075,kantoorfunctie,1648,in gebruik
1783010000605468,woonfunctie,149,in gebruik
1783010000606924,kantoorfunctie,100,in gebruik
1783010000607549,industriefunctie,61,in gebruik
1783010000608938,kantoorfunctie,970,in gebruik
1783010000609335,woonfunctie,153,in gebruik
1783010000700552,industriefunctie,485,in gebruik (niet ingemeten)
1783010000706965,woonfunctie,97,in gebruik
1783010000707159,woonfunctie,75,in gebruik
1783010000709597,kantoorfunctie,6706,in gebruik
1842010000005019,woonfunctie,84,in gebruik
1842010000006146,woonfunctie,155,in gebruik
1859010000820581,industriefunctie,136,in gebruik
1859010000825529,woonfunctie,125,in gebruik
1859010000827347,winkelfunctie,705,in gebruik
1859010000842555,industriefunctie,722,in gebruik
1859010000849496,industriefunctie,1154,in gebruik
1859010000850923,industriefunctie,1063,in gebruik (niet ingemeten)
1876010001000469,woonfunctie,256,in gebruik
1876010001002660,woonfunctie,175,in gebruik
1876010001009875,woonfunctie,147,in gebruik
1876010001009941,industriefunctie,1123,in gebruik
1876010001011863,woonfunctie,151,in gebruik
1876010001013046,woonfunctie,213,in gebruik
1876010001014591,winkelfunctie,1820,in gebruik
1876010001014822,woonfunctie,137,in gebruik
1876010001016629,industriefunctie,210,in gebruik
1883010000000180,woonfunctie,134,in gebruik
1883010000003160,woonfunctie,145,in gebruik
1883010000011262,industriefunctie,1255,in gebruik
1883010000011288,industriefunctie,250,in gebruik
1883010000011765,woonfunctie,336,in gebruik
1883010000013030,woonfunctie,298,in gebruik
1883010000019790,industriefunctie,300,in gebruik
1883010000019794,industriefunctie,604,in gebruik
1883010000031414,industriefunctie,734,in gebruik
1883010000034329,woonfunctie,453,in gebruik
1883010000043694,kantoorfunctie,389,in gebruik
1883010000044207,woonfunctie,95,in gebruik
1883010000045071,woonfunctie,102,in gebruik
1883010000048022,woonfunctie,220,in gebruik
1883010000054764,kantoorfunctie,294,in gebruik
1883010000054782,kantoorfunctie,449,in gebruik
1883010000056510,industriefunctie,42015,in gebruik
1883010000057224,kantoorfunctie,17392,in gebruik
1884010000000950,woonfunctie,139,in gebruik
1884010000001677,woonfunctie,176,in gebruik
1884010000009094,industriefunctie,858,in gebruik
1884010000010594,woonfunctie,181,in gebruik
1884010000024129,woonfunctie,160,in gebruik
1884010000024382,woonfunctie,356,in gebruik
1884010000026131,kantoorfunctie,32,in gebruik
1891010001649774,woonfunctie,1531,in gebruik
1891010001652402,kantoorfunctie,232,in gebruik
1891010001653646,woonfunctie,82,in gebruik
1892010000655878,industriefunctie,5407,in gebruik
1892010000659502,woonfunctie,119,in gebruik
1892010000660234,kantoorfunctie,211,in gebruik
1892010000662926,woonfunctie,234,in gebruik
1892010000663300,industriefunctie,650,in gebruik
1892010000663454,woonfunctie,129,in gebruik
1892010000665296,industriefunctie,10196,in gebruik
1892010000670754,industriefunctie,4341,in gebruik (niet ingemeten)
1892010000671408,woonfunctie,76,in gebruik
1892010000675252,industriefunctie,6296,ingetrokken
1892010000675702,woonfunctie,115,in gebruik
1892010000678402,woonfunctie,57,in gebruik
1892010000683036,woonfunctie,84,in gebruik
1892010000684362,industriefunctie,354,in gebruik
1892010000687798,industriefunctie,1032,in gebruik
1892010000690072,kantoorfunctie,5229,in gebruik
1892010001079849,overige gebruiksfunctie,3193,in gebruik
1892010001082371,kantoorfunctie,58,in gebruik
1894010000300042,woonfunctie,112,in gebruik
1894010000302544,industriefunctie,169,in gebruik
1894010000305934,woonfunctie,207,in gebruik
1894010000310604,woonfunctie,199,in gebruik
1894010000319574,woonfunctie,230,in gebruik
1894010000322134,woonfunctie,1105,in gebruik
1894010000324150,woonfunctie,124,in gebruik
1894010000327746,industriefunctie,40356,in gebruik
1894010000327748,industriefunctie,26400,in gebruik
1894010000334916,industriefunctie,888,in gebruik
1894010000340153,onderwijsfunctie,2855,in gebruik
1894010000342637,kantoorfunctie,1884,in gebruik
1894010000344263,overige gebruiksfunctie,417,in gebruik
1894010000347579,kantoorfunctie,7151,in gebruik
1895010000003247,woonfunctie,101,in gebruik
1895010000003464,woonfunctie,153,in gebruik
1895010000007668,industriefunctie,6754,in gebruik
1895010000009132,industriefunctie,802,in gebruik
1895010000009422,kantoorfunctie,605,in gebruik
1895010000009479,woonfunctie,240,in gebruik
1895010000010218,industriefunctie,1900,in gebruik
1895010000010289,industriefunctie,396,in gebruik
1895010000016409,industriefunctie,698,in gebruik
1895010000017484,woonfunctie,247,in gebruik
1895010000018722,woonfunctie,164,in gebruik
1895010000020752,industriefunctie,590,in gebruik
1895010000021511,kantoorfunctie,752,in gebruik
1895010000022236,kantoorfunctie,195,in gebruik
1895010000022885,kantoorfunctie,1802,in gebruik (niet ingemeten)
1896010000004625,kantoorfunctie,2007,in gebruik
1896010000005384,industriefunctie,1029,in gebruik
1896010000005663,winkelfunctie,420,in gebruik
1896010000009303,woonfunctie,213,in gebruik
1900010010083287,overige gebruiksfunctie,378,in gebruik
1900010010083376,industriefunctie,320,in gebruik
1900010010085290,kantoorfunctie,1045,in gebruik
1901010000129110,kantoorfunctie,4333,in gebruik
1901010000132361,industriefunctie,541,in gebruik
1904010000032149,woonfunctie,82,in gebruik
1911010000584871,industriefunctie,859,in gebruik
1916010000045995,woonfunctie,87,in gebruik
1916010000049916,kantoorfunctie,585,in gebruik
1916010000053705,woonfunctie,93,in gebruik
1916010000057311,woonfunctie,97,in gebruik
1916010000059424,woonfunctie,137,in gebruik
1916010000064672,woonfunctie,83,in gebruik
1916010000067987,woonfunctie,193,in gebruik
1916010000070933,woonfunctie,101,in gebruik
1924010000028792,kantoorfunctie,2784,in gebruik (niet ingemeten)
1924010000028793,industriefunctie,4594,in gebruik
1926010000521662,woonfunctie,177,in gebruik
1926010000525597,woonfunctie,109,in gebruik
1926010000532457,kantoorfunctie,574,in gebruik
1926010000538439,industriefunctie,273,in gebruik
